,node_id,name,id,node_type,is_hub
5060,5434,rice_bran_oil,,ingredient,no_hub
5061,5435,rice_bubble,,ingredient,no_hub
5062,5436,rice_cake,,ingredient,hub
5063,5437,rice_chex,,ingredient,no_hub
5064,5438,rice_cracker,,ingredient,no_hub
5065,5439,rice_flour,,ingredient,no_hub
5066,5440,rice_krispies,,ingredient,no_hub
5067,5441,rice_milk,,ingredient,no_hub
5068,5442,rice_noodle,,ingredient,no_hub
5069,5443,rice_paper,,ingredient,no_hub
5070,5444,rice_paper_sheet,,ingredient,no_hub
5071,5445,rice_powder,,ingredient,no_hub
5072,5446,rice_stick,,ingredient,no_hub
5073,5447,rice_syrup,,ingredient,no_hub
5074,5448,rice_vermicelli,,ingredient,no_hub
5075,5449,rice_vinegar,,ingredient,no_hub
5076,5450,rice_wine,,ingredient,no_hub
5077,5451,rice_wine_vinegar,,ingredient,no_hub
5078,5452,rich_chicken_broth,,ingredient,no_hub
5079,5453,rich_turkey_stock,,ingredient,no_hub
5080,5454,ricotta_cheese,,ingredient,hub
5081,5455,ricotta_salata,,ingredient,no_hub
5082,5456,riesling_wine,,ingredient,no_hub
5083,5457,rigatoni_pasta,,ingredient,no_hub
5084,5458,rindless_bacon,,ingredient,no_hub
5085,5459,ripe_olive,,ingredient,no_hub
5086,5460,risotto_rice,,ingredient,no_hub
5087,5461,ritz_cracker,,ingredient,no_hub
5088,5462,ritz_cracker_crumb,,ingredient,no_hub
5089,5463,ro_tel_diced_tomatoes_with_pepper,,ingredient,no_hub
5090,5464,ro_tel_tomato,,ingredient,no_hub
5091,5465,roast,,ingredient,no_hub
5092,5466,roast_beef,,ingredient,no_hub
5093,5467,roast_pork,,ingredient,no_hub
5094,5468,roasted_almond,,ingredient,no_hub
5095,5469,roasted_cashew,,ingredient,no_hub
5096,5470,roasted_cashew_nut,,ingredient,no_hub
5097,5471,roasted_chestnut,,ingredient,no_hub
5098,5472,roasted_chicken_breast,,ingredient,no_hub
5099,5475,roasted_deli_chicken,,ingredient,no_hub
5100,5476,roasted_garlic,,ingredient,no_hub
5101,5477,roasted_garlic_clove,,ingredient,no_hub
5102,5478,roasted_green_chilies,,ingredient,no_hub
5103,5479,roasted_peanut,,ingredient,no_hub
5104,5480,roasted_pecan,,ingredient,no_hub
5105,5481,roasted_pepper,,ingredient,no_hub
5106,5482,roasted_pistachio,,ingredient,no_hub
5107,5483,roasted_potato,,ingredient,no_hub
5108,5484,roasted_red_pepper,,ingredient,no_hub
5109,5485,roasted_sesame_seed,,ingredient,no_hub
5110,5486,roasted_soybean,,ingredient,no_hub
5111,5487,roasted_sunflower_seed,,ingredient,no_hub
5112,5488,roasted_sweet_pepper,,ingredient,no_hub
5113,5489,roasted_sweet_red_pepper,,ingredient,no_hub
5114,5490,roasted_tomato_salsa,,ingredient,no_hub
5115,5491,roasted_turkey,,ingredient,no_hub
5116,5492,roasted_unsalted_peanut,,ingredient,no_hub
5117,5493,roasted_walnut,,ingredient,no_hub
5118,5494,roasting_bag,,ingredient,no_hub
5119,5495,roasting_chicken,,ingredient,no_hub
5120,5496,robin_hood_nutri_flour_blend,,ingredient,no_hub
5121,5497,robiola_cheese,,ingredient,no_hub
5122,5498,rock_cornish_game_hen,,ingredient,no_hub
5123,5499,rock_cornish_hen,,ingredient,no_hub
5124,5500,rock_salt,,ingredient,no_hub
5125,5501,rock_shrimp,,ingredient,no_hub
5126,5502,rock_sugar,,ingredient,no_hub
5127,5503,rocket,,ingredient,no_hub
5128,5504,rockfish_fillet,,ingredient,no_hub
5129,5505,roll,,ingredient,no_hub
5130,5506,roll_of_pork_sausage,,ingredient,no_hub
5131,5507,rolled_barley,,ingredient,no_hub
5132,5508,rolled_oat,,ingredient,no_hub
5133,5509,rolled_oatmeal,,ingredient,no_hub
5134,5510,rolling_pin,,ingredient,no_hub
5135,5511,rolo_chocolate,,ingredient,no_hub
5136,5512,rom,,ingredient,no_hub
5137,5513,roma_tomato,,ingredient,no_hub
5138,5514,romaine_leaf,,ingredient,no_hub
5139,5515,romaine_lettuce,,ingredient,no_hub
5140,5516,romaine_lettuce_heart,,ingredient,no_hub
5141,5517,romaine_lettuce_leaf,,ingredient,no_hub
5142,5518,romano_bean,,ingredient,no_hub
5143,5519,romano_cheese,,ingredient,hub
5144,5520,rome_apple,,ingredient,no_hub
5145,5521,romesco_sauce,,ingredient,no_hub
5146,5522,root_beer,,ingredient,no_hub
5147,5523,root_beer_concentrate,,ingredient,no_hub
5148,5524,root_beer_extract,,ingredient,no_hub
5149,5525,root_vegetable,,ingredient,no_hub
5150,5526,roquefort_cheese,,ingredient,hub
5151,5527,rose,,ingredient,hub
5152,5528,roses_lime_juice,,ingredient,no_hub
5153,5529,rose_essence,,ingredient,no_hub
5154,5530,rose_petal,,ingredient,no_hub
5155,5531,rose_scented_geranium_leaf,,ingredient,no_hub
5156,5532,rose_syrup,,ingredient,no_hub
5157,5533,rose_water,,ingredient,no_hub
5158,5534,rose_wine,,ingredient,hub
5159,5535,rosemary,,ingredient,hub
5160,5536,rosemary_oil,,ingredient,no_hub
5161,5537,rosemary_sprig,,ingredient,no_hub
5162,5538,rotel,,ingredient,no_hub
5163,5539,rotel_diced_tomato,,ingredient,no_hub
5164,5540,rotel_tomato,,ingredient,no_hub
5165,5541,rotel_tomatoes__chilies,,ingredient,no_hub
5166,5542,rotelle_pasta,,ingredient,no_hub
5167,5543,rotini_noodle,,ingredient,no_hub
5168,5545,rotisserie_cooked_chicken,,ingredient,no_hub
5169,5546,round_loaf_italian_bread,,ingredient,no_hub
5170,5548,round_rice_paper_sheet,,ingredient,no_hub
5171,5549,round_roast,,ingredient,no_hub
5172,5550,round_sourdough_loaf,,ingredient,no_hub
5173,5551,round_steak,,ingredient,no_hub
5174,5552,roux,,ingredient,no_hub
5175,5553,royal_icing,,ingredient,no_hub
5176,5554,rubbed_sage,,ingredient,no_hub
5177,5555,rubbing_alcohol,,ingredient,no_hub
5178,5556,ruby_port,,ingredient,no_hub
5179,5557,ruby_red_grapefruit_juice,,ingredient,no_hub
5180,5558,rum,,ingredient,hub
5181,5559,rum_extract,,ingredient,no_hub
5182,5560,rum_flavoring,,ingredient,no_hub
5183,5561,rump_roast,,ingredient,no_hub
5184,5562,rump_steak,,ingredient,no_hub
5185,5563,runner_bean,,ingredient,no_hub
5186,5564,russet_baking_potato,,ingredient,no_hub
5187,5565,russet_potato,,ingredient,no_hub
5188,5566,russian_salad_dressing,,ingredient,no_hub
5189,5567,rutabaga,,ingredient,hub
5190,5569,rye_bread,,ingredient,hub
5191,5570,rye_breadcrumb,,ingredient,no_hub
5192,5571,rye_cocktail_bread,,ingredient,no_hub
5193,5572,rye_cracker,,ingredient,no_hub
5194,5573,rye_flake,,ingredient,no_hub
5195,5574,rye_flour,,ingredient,no_hub
5196,5575,rye_meal,,ingredient,no_hub
5197,5576,rye_whiskey,,ingredient,no_hub
5198,5578,safflower_oil,,ingredient,no_hub
5199,5579,saffron,,ingredient,hub
5200,5580,saffron_strand,,ingredient,no_hub
5201,5581,saffron_thread,,ingredient,no_hub
5202,5582,sage,,ingredient,hub
5203,5583,sage_leaf,,ingredient,no_hub
5204,5584,sage_sausage,,ingredient,no_hub
5205,5585,sage_sprig,,ingredient,no_hub
5206,5586,sago,,ingredient,no_hub
5207,5587,sake,,ingredient,hub
5208,5588,salad_dressing,,ingredient,hub
5209,5589,salad_dressing_mix,,ingredient,no_hub
5210,5590,salad_green,,ingredient,no_hub
5211,5591,salad_leaf,,ingredient,no_hub
5212,5592,salad_macaroni,,ingredient,no_hub
5213,5593,salad_oil,,ingredient,no_hub
5214,5594,salad_potato,,ingredient,no_hub
5215,5595,salad_seasoning,,ingredient,no_hub
5216,5596,salad_supreme_dry_seasoning,,ingredient,no_hub
5217,5597,salami,,ingredient,no_hub
5218,5598,salmon,,ingredient,hub
5219,5599,salmon_caviar,,ingredient,no_hub
5220,5600,salmon_fillet,,ingredient,no_hub
5221,5601,salmon_roe,,ingredient,no_hub
5222,5602,salmon_steak,,ingredient,no_hub
5223,5603,salsa,,ingredient,no_hub
5224,5604,salsa_con_queso,,ingredient,no_hub
5225,5605,salsa_fresca,,ingredient,no_hub
5226,5606,salsa_verde,,ingredient,no_hub
5227,5607,salsify,,ingredient,no_hub
5228,5608,salt,,ingredient,hub
5229,5609,salt__fresh_ground_pepper,,ingredient,no_hub
5230,5610,salt__freshly_ground_black_pepper,,ingredient,no_hub
5231,5611,salt__pepper,,ingredient,no_hub
5232,5612,salt_and_black_pepper,,ingredient,no_hub
5233,5613,salt_and_fresh_pepper,,ingredient,no_hub
5234,5614,salt_and_pepper,,ingredient,no_hub
5235,5615,salt_cod_fish,,ingredient,no_hub
5236,5616,salt_free_garlic_and_herb_seasoning,,ingredient,no_hub
5237,5618,salt_free_tomato_sauce,,ingredient,no_hub
5238,5619,salt_packed_anchovy_fillet,,ingredient,no_hub
5239,5620,salt_pork,,ingredient,no_hub
5240,5621,salt_substitute,,ingredient,no_hub
5241,5622,salt_water,,ingredient,no_hub
5242,5623,salted_almond,,ingredient,no_hub
5243,5624,salted_anchovy,,ingredient,no_hub
5244,5625,salted_butter,,ingredient,no_hub
5245,5626,salted_cashew,,ingredient,no_hub
5246,5627,salted_macadamia_nut,,ingredient,no_hub
5247,5628,salted_mixed_nut,,ingredient,no_hub
5248,5629,salted_nut,,ingredient,no_hub
5249,5630,salted_peanut,,ingredient,no_hub
5250,5631,salted_salmon,,ingredient,no_hub
5251,5632,salted_sunflower_seed,,ingredient,no_hub
5252,5633,saltine,,ingredient,no_hub
5253,5634,saltine_cracker,,ingredient,no_hub
5254,5635,saltine_crumb,,ingredient,no_hub
5255,5636,saltpeter,,ingredient,no_hub
5256,5637,sambal_chili_paste,,ingredient,no_hub
5257,5638,sambal_oelek,,ingredient,no_hub
5258,5639,sambal_oelek_chili_paste,,ingredient,no_hub
5259,5640,sambhar_powder,,ingredient,no_hub
5260,5642,san_marzano_tomato,,ingredient,no_hub
5261,5643,sandwich_bread,,ingredient,no_hub
5262,5644,sandwich_bun,,ingredient,no_hub
5263,5645,sansho,,ingredient,no_hub
5264,5646,sansho_pepper,,ingredient,no_hub
5265,5647,sardine,,ingredient,no_hub
5266,5648,sardines_in_oil,,ingredient,no_hub
5267,5649,sashimi_grade_tuna,,ingredient,no_hub
5268,5650,saskatoon_berry,,ingredient,hub
5269,5651,satay_sauce,,ingredient,no_hub
5270,5652,sauerkraut,,ingredient,no_hub
5271,5653,sausage,,ingredient,hub
5272,5654,sausage_link,,ingredient,no_hub
5273,5655,sausage_meat,,ingredient,no_hub
5274,5656,sausage_patty,,ingredient,no_hub
5275,5657,sauterne,,ingredient,no_hub
5276,5658,sauterne_white_wine,,ingredient,no_hub
5277,5659,sauternes_wine,,ingredient,no_hub
5278,5660,sauvignon_blanc_wine,,ingredient,no_hub
5279,5661,savory,,ingredient,no_hub
5280,5662,savoy_cabbage,,ingredient,no_hub
5281,5663,sazon_goya,,ingredient,no_hub
5282,5664,sazon_goya_con_culantro_y_achiote,,ingredient,no_hub
5283,5665,sazon_goya_seasoning,,ingredient,no_hub
5284,5666,scallion,,ingredient,no_hub
5285,5667,scallion_top,,ingredient,no_hub
5286,5668,scallop,,ingredient,hub
5287,5669,scalloped_potatoes_mix,,ingredient,no_hub
5288,5670,scampi,,ingredient,no_hub
5289,5671,schmaltz,,ingredient,no_hub
5290,5672,schnapps,,ingredient,no_hub
5291,5673,scone,,ingredient,no_hub
5292,5674,scotch,,ingredient,no_hub
5293,5675,scotch_bonnet_pepper,,ingredient,no_hub
5294,5676,scotch_whisky,,ingredient,hub
5295,5678,scrod_fish,,ingredient,no_hub
5296,5679,sea_bass,,ingredient,no_hub
5297,5680,sea_bass_fillet,,ingredient,no_hub
5298,5681,sea_bream,,ingredient,no_hub
5299,5682,sea_salt,,ingredient,no_hub
5300,5683,sea_scallop,,ingredient,no_hub
5301,5684,seafood,,ingredient,no_hub
5302,5685,seafood_cocktail_sauce,,ingredient,no_hub
5303,5686,seafood_sauce,,ingredient,no_hub
5304,5687,seafood_seasoning,,ingredient,no_hub
5305,5688,seafood_stock,,ingredient,no_hub
5306,5689,season_all_salt,,ingredient,no_hub
5307,5690,season_salt,,ingredient,no_hub
5308,5691,seasoned_bread_crumb,,ingredient,no_hub
5309,5692,seasoned_crouton,,ingredient,no_hub
5310,5693,seasoned_dry_bread_crumb,,ingredient,no_hub
5311,5694,seasoned_flour,,ingredient,no_hub
5312,5695,seasoned_pepper,,ingredient,no_hub
5313,5696,seasoned_rice_vinegar,,ingredient,no_hub
5314,5697,seasoned_rice_wine_vinegar,,ingredient,no_hub
5315,5698,seasoned_stuffing_mix,,ingredient,no_hub
5316,5699,seasoning,,ingredient,no_hub
5317,5700,seasoning_salt,,ingredient,no_hub
5318,5701,seed,,ingredient,no_hub
5319,5702,seed_oil,,ingredient,no_hub
5320,5704,seedless_blackberry_jam,,ingredient,no_hub
5321,5706,seedless_cucumber,,ingredient,no_hub
5322,5707,seedless_european_cucumber,,ingredient,no_hub
5323,5708,seedless_grape,,ingredient,no_hub
5324,5709,seedless_orange,,ingredient,no_hub
5325,5710,seedless_raisin,,ingredient,no_hub
5326,5711,seedless_raspberry_jam,,ingredient,no_hub
5327,5712,seedless_raspberry_preserve,,ingredient,no_hub
5328,5713,seedless_red_raspberry_jam,,ingredient,no_hub
5329,5714,seedless_strawberry_jam,,ingredient,no_hub
5330,5715,seedless_watermelon,,ingredient,no_hub
5331,5716,seitan,,ingredient,no_hub
5332,5717,self_raising_flour,,ingredient,no_hub
5333,5718,self_rising_cake_flour,,ingredient,no_hub
5334,5719,self_rising_cornmeal,,ingredient,no_hub
5335,5720,self_rising_cornmeal_mix,,ingredient,no_hub
5336,5721,self_rising_flour,,ingredient,no_hub
5337,5722,seltzer_water,,ingredient,no_hub
5338,5723,semi_sweet_chocolate_baking_square,,ingredient,no_hub
5339,5724,semi_sweet_chocolate_bit,,ingredient,no_hub
5340,5725,semi_sweet_chocolate_chip,,ingredient,no_hub
5341,5726,semisweet_baking_chocolate,,ingredient,no_hub
5342,5727,semisweet_chocolate,,ingredient,no_hub
5343,5728,semisweet_chocolate_bar,,ingredient,no_hub
5344,5729,semisweet_chocolate_chip,,ingredient,no_hub
5345,5732,semisweet_chocolate_piece,,ingredient,no_hub
5346,5733,semisweet_mini_chocolate_chip,,ingredient,no_hub
5347,5734,semisweet_vegan_chocolate_chip,,ingredient,no_hub
5348,5735,semolina,,ingredient,hub
5349,5736,semolina_flour,,ingredient,no_hub
5350,5737,serrano_chili,,ingredient,no_hub
5351,5738,serrano_chili_pepper,,ingredient,no_hub
5352,5739,serrano_chilies,,ingredient,no_hub
5353,5740,serrano_ham,,ingredient,no_hub
5354,5741,serrano_pepper,,ingredient,no_hub
5355,5742,serranos,,ingredient,no_hub
5356,5743,sesame,,ingredient,hub
5357,5744,sesame_breadstick,,ingredient,no_hub
5358,5745,sesame_dressing,,ingredient,no_hub
5359,5746,sesame_ginger_salad_dressing,,ingredient,no_hub
5360,5747,sesame_oil,,ingredient,no_hub
5361,5748,sesame_paste,,ingredient,no_hub
5362,5749,sesame_salt,,ingredient,no_hub
5363,5750,sesame_seed,,ingredient,no_hub
5364,5751,sesame_seed_oil,,ingredient,no_hub
5365,5752,sesame_seed_paste,,ingredient,no_hub
5366,5754,sev,,ingredient,no_hub
5367,5755,seven_grain_cereal,,ingredient,no_hub
5368,5756,seville_orange,,ingredient,no_hub
5369,5757,sevruga_caviar,,ingredient,no_hub
5370,5758,shad,,ingredient,no_hub
5371,5759,shallot,,ingredient,hub
5372,5760,shaoxing_wine,,ingredient,no_hub
5373,5761,shark_steak,,ingredient,no_hub
5374,5762,sharp_american_cheese,,ingredient,no_hub
5375,5763,sharp_cheddar_cheese,,ingredient,no_hub
5376,5764,sharp_white_cheddar_cheese,,ingredient,no_hub
5377,5765,shea_butter,,ingredient,no_hub
5378,5766,shell_macaroni,,ingredient,no_hub
5379,5767,shell_noodle,,ingredient,no_hub
5380,5768,shell_pasta,,ingredient,no_hub
5381,5769,shell_steak,,ingredient,no_hub
5382,5770,shelled_pea,,ingredient,no_hub
5383,5771,shelled_pistachio,,ingredient,no_hub
5384,5772,sherbet,,ingredient,no_hub
5385,5774,sherry_wine,,ingredient,no_hub
5386,5775,sherry_wine_vinegar,,ingredient,no_hub
5387,5776,shichimi_togarashi,,ingredient,no_hub
5388,5777,shiitake_mushroom,,ingredient,no_hub
5389,5778,shiitake_mushroom_cap,,ingredient,no_hub
5390,5779,shimeji_mushroom,,ingredient,no_hub
5391,5780,shin_beef,,ingredient,no_hub
5392,5781,shirataki_noodle,,ingredient,no_hub
5393,5782,shiraz_wine,,ingredient,no_hub
5394,5783,shiro_miso,,ingredient,no_hub
5395,5784,shiso,,ingredient,no_hub
5396,5785,shiso_leaf,,ingredient,no_hub
5397,5786,shoe_peg_corn,,ingredient,no_hub
5398,5787,shoestring_potato,,ingredient,no_hub
5399,5788,short_grain_brown_rice,,ingredient,no_hub
5400,5789,short_grain_rice,,ingredient,no_hub
5401,5790,short_grain_white_rice,,ingredient,no_hub
5402,5791,short_rib_of_beef,,ingredient,no_hub
5403,5792,shortbread,,ingredient,no_hub
5404,5793,shortbread_cookie,,ingredient,no_hub
5405,5794,shortbread_cookie_crumb,,ingredient,no_hub
5406,5795,shortbread_cooky,,ingredient,no_hub
5407,5796,shortbread_pie_crust,,ingredient,no_hub
5408,5797,shortcake,,ingredient,no_hub
5409,5798,shortcrust_pastry,,ingredient,no_hub
5410,5799,shortcut_bacon,,ingredient,no_hub
5411,5800,shortening,,ingredient,hub
5412,5801,shoulder_lamb_chop,,ingredient,no_hub
5413,5802,shoyu,,ingredient,no_hub
5414,5803,shredded_cheddar_cheese,,ingredient,no_hub
5415,5804,shredded_coconut,,ingredient,no_hub
5416,5805,shredded_hash_brown_potato,,ingredient,no_hub
5417,5806,shredded_wheat_biscuit,,ingredient,no_hub
5418,5807,shredded_wheat_cereal,,ingredient,no_hub
5419,5808,shreddies_cereal,,ingredient,no_hub
5420,5809,shrimp,,ingredient,hub
5421,5810,shrimp_paste,,ingredient,no_hub
5422,5811,shrimp_sauce,,ingredient,no_hub
5423,5812,shrimp_shell,,ingredient,no_hub
5424,5813,shrimp_stock,,ingredient,no_hub
5425,5814,sicilian_olive,,ingredient,no_hub
5426,5815,sifted_flour,,ingredient,no_hub
5427,5816,silken_tofu,,ingredient,no_hub
5428,5817,silver_beet,,ingredient,no_hub
5429,5818,simple_syrup,,ingredient,no_hub
5430,5820,simply_potatoes_diced_potatoes_with_onion,,ingredient,no_hub
5431,5821,simply_potatoes_shredded_hash_brown,,ingredient,no_hub
5432,5823,simply_potatoes_traditional_mashed_potato,,ingredient,no_hub
5433,5824,single_cream,,ingredient,no_hub
5434,5825,sirloin,,ingredient,no_hub
5435,5826,sirloin_beef,,ingredient,no_hub
5436,5827,sirloin_steak,,ingredient,no_hub
5437,5828,sirloin_tip_roast,,ingredient,no_hub
5438,5829,sirloin_tip_steak,,ingredient,no_hub
5439,5830,skate,,ingredient,no_hub
5440,5831,skewer,,ingredient,no_hub
5441,5832,skim_evaporated_milk,,ingredient,no_hub
5442,5833,skim_milk,,ingredient,no_hub
5443,5834,skim_milk_powder,,ingredient,no_hub
5444,5835,skim_milk_ricotta_cheese,,ingredient,no_hub
5445,5836,skinless_boneless_turkey_breast,,ingredient,no_hub
5446,5837,skinless_chicken,,ingredient,no_hub
5447,5838,skinless_chicken_breast,,ingredient,no_hub
5448,5840,skinless_chicken_drumstick,,ingredient,no_hub
5449,5841,skinless_chicken_leg,,ingredient,no_hub
5450,5842,skinless_chicken_piece,,ingredient,no_hub
5451,5843,skinless_chicken_thigh,,ingredient,no_hub
5452,5844,skinless_halibut_fillet,,ingredient,no_hub
5453,5845,skinless_salmon_fillet,,ingredient,no_hub
5454,5846,skirt_steak,,ingredient,no_hub
5455,5847,skor_candy_bar,,ingredient,no_hub
5456,5848,skor_english_toffee_bit,,ingredient,no_hub
5457,5849,sliced_almond,,ingredient,no_hub
5458,5850,sliced_apple,,ingredient,no_hub
5459,5851,sliced_mushroom,,ingredient,no_hub
5460,5852,sliced_peaches_in_juice,,ingredient,no_hub
5461,5853,sliced_ripe_olive,,ingredient,no_hub
5462,5854,sliced_water_chestnut,,ingredient,no_hub
5463,5855,slivered_almond,,ingredient,no_hub
5464,5856,sloe_gin,,ingredient,no_hub
5465,5857,sloppy_joe_sandwich_sauce,,ingredient,no_hub
5466,5858,sloppy_joe_seasoning_mix,,ingredient,no_hub
5467,5859,small_caper,,ingredient,no_hub
5468,5860,small_clam,,ingredient,no_hub
5469,5861,small_curd_cottage_cheese,,ingredient,no_hub
5470,5862,small_elbow_macaroni,,ingredient,no_hub
5471,5863,small_macaroni_noodle,,ingredient,no_hub
5472,5864,small_marshmallow,,ingredient,no_hub
5473,5865,small_mushroom,,ingredient,no_hub
5474,5866,small_onion,,ingredient,no_hub
5475,5867,small_potato,,ingredient,no_hub
5476,5868,small_pretzel,,ingredient,no_hub
5477,5869,small_red_potato,,ingredient,no_hub
5478,5870,small_scallop,,ingredient,no_hub
5479,5871,small_shell_pasta,,ingredient,no_hub
5480,5872,small_shrimp,,ingredient,no_hub
5481,5873,small_squid,,ingredient,no_hub
5482,5874,small_white_bean,,ingredient,no_hub
5483,5875,small_white_potato,,ingredient,no_hub
5484,5876,smart_balance_butter_spread,,ingredient,no_hub
5485,5877,smart_balance_light_butter_spread,,ingredient,no_hub
5486,5878,smarties_candy,,ingredient,no_hub
5487,5879,smelt,,ingredient,hub
5488,5880,smithfield_ham,,ingredient,no_hub
5489,5881,smoked_almond,,ingredient,no_hub
5490,5882,smoked_back_bacon,,ingredient,no_hub
5491,5883,smoked_bacon,,ingredient,no_hub
5492,5884,smoked_beef_sausage,,ingredient,no_hub
5493,5885,smoked_cheddar_cheese,,ingredient,no_hub
5494,5886,smoked_chicken,,ingredient,no_hub
5495,5887,smoked_chicken_breast,,ingredient,no_hub
5496,5888,smoked_fish_fillet,,ingredient,no_hub
5497,5890,smoked_haddock,,ingredient,no_hub
5498,5891,smoked_ham,,ingredient,no_hub
5499,5892,smoked_ham_hock,,ingredient,no_hub
5500,5893,smoked_kielbasa,,ingredient,no_hub
5501,5894,smoked_link_sausage,,ingredient,no_hub
5502,5895,smoked_mackerel,,ingredient,no_hub
5503,5896,smoked_meat,,ingredient,no_hub
5504,5897,smoked_mozzarella_cheese,,ingredient,no_hub
5505,5898,smoked_oyster,,ingredient,no_hub
5506,5899,smoked_paprika,,ingredient,no_hub
5507,5900,smoked_pork,,ingredient,no_hub
5508,5901,smoked_pork_chop,,ingredient,no_hub
5509,5902,smoked_pork_hock,,ingredient,no_hub
5510,5903,smoked_pork_sausage,,ingredient,no_hub
5511,5904,smoked_provolone_cheese,,ingredient,no_hub
5512,5905,smoked_salmon,,ingredient,no_hub
5513,5906,smoked_sausage,,ingredient,no_hub
5514,5907,smoked_streaky_bacon,,ingredient,no_hub
5515,5908,smoked_tofu,,ingredient,no_hub
5516,5909,smoked_trout,,ingredient,no_hub
5517,5910,smoked_trout_fillet,,ingredient,no_hub
5518,5911,smoked_turkey,,ingredient,no_hub
5519,5912,smoked_turkey_breast,,ingredient,no_hub
5520,5913,smoked_turkey_leg,,ingredient,no_hub
5521,5914,smoked_turkey_sausage,,ingredient,no_hub
5522,5915,smoked_whitefish,,ingredient,no_hub
5523,5917,smooth_cashew_butter,,ingredient,no_hub
5524,5918,smooth_peanut_butter,,ingredient,no_hub
5525,5919,snail,,ingredient,hub
5526,5920,snap_pea,,ingredient,no_hub
5527,5921,snickers_candy_bar,,ingredient,no_hub
5528,5922,snickers_miniature_candy_bar,,ingredient,no_hub
5529,5923,snow,,ingredient,no_hub
5530,5924,snow_crab_leg,,ingredient,no_hub
5531,5925,snow_pea,,ingredient,no_hub
5532,5926,snow_pea_pod,,ingredient,no_hub
5533,5927,snow_pea_sprout,,ingredient,no_hub
5534,5928,soba_noodle,,ingredient,no_hub
5535,5929,sockeye_salmon,,ingredient,hub
5536,5930,soda_cracker,,ingredient,no_hub
5537,5931,soda_cracker_crumb,,ingredient,no_hub
5538,5932,soda_water,,ingredient,no_hub
5539,5933,sodium_free_seasoning,,ingredient,no_hub
5540,5934,sofrito_sauce,,ingredient,no_hub
5541,5935,soft_bread_cube,,ingredient,no_hub
5542,5936,soft_breadcrumb,,ingredient,no_hub
5543,5937,soft_brown_sugar,,ingredient,no_hub
5544,5938,soft_cheese,,ingredient,no_hub
5545,5939,soft_cream_cheese,,ingredient,no_hub
5546,5940,soft_fresh_goat_cheese,,ingredient,no_hub
5547,5941,soft_margarine,,ingredient,no_hub
5548,5942,soft_shelled_crab,,ingredient,no_hub
5549,5943,soft_silken_tofu,,ingredient,no_hub
5550,5944,soft_taco_size_flour_tortilla,,ingredient,no_hub
5551,5945,soft_tofu,,ingredient,no_hub
5552,5946,sole,,ingredient,no_hub
5553,5947,sole_fillet,,ingredient,no_hub
5554,5948,solid_pack_pumpkin,,ingredient,no_hub
5555,5949,solid_shortening,,ingredient,no_hub
5556,5950,solid_white_tuna,,ingredient,no_hub
5557,5951,solid_white_tuna_packed_in_water,,ingredient,no_hub
5558,5952,somen_noodle,,ingredient,no_hub
5559,5953,soppressata,,ingredient,no_hub
5560,5954,sopressata,,ingredient,no_hub
5561,5955,sorbet,,ingredient,no_hub
5562,5956,sorghum,,ingredient,hub
5563,5957,sorghum_flour,,ingredient,no_hub
5564,5958,sorghum_molasses,,ingredient,no_hub
5565,5959,sorrel,,ingredient,hub
5566,5960,soup,,ingredient,hub
5567,5961,soup_bone,,ingredient,no_hub
5568,5962,soup_mix,,ingredient,no_hub
5569,5963,soup_stock,,ingredient,no_hub
5570,5964,sour_apple,,ingredient,no_hub
5571,5965,sour_apple_liqueur,,ingredient,no_hub
5572,5966,sour_apple_schnapps,,ingredient,no_hub
5573,5967,sour_cherry,,ingredient,hub
5574,5968,sour_cream,,ingredient,no_hub
5575,5969,sour_dill_pickle,,ingredient,no_hub
5576,5970,sour_milk,,ingredient,no_hub
5577,5971,sour_mix,,ingredient,no_hub
5578,5972,sour_orange_juice,,ingredient,no_hub
5579,5973,sour_pitted_cherry,,ingredient,no_hub
5580,5974,sourdough_baguette,,ingredient,no_hub
5581,5975,sourdough_bread,,ingredient,no_hub
5582,5976,sourdough_bread_cube,,ingredient,no_hub
5583,5977,sourdough_breadcrumb,,ingredient,no_hub
5584,5979,sourdough_roll,,ingredient,no_hub
5585,5980,sourdough_starter,,ingredient,no_hub
5586,5982,southern_comfort,,ingredient,no_hub
5587,5983,southern_style_hash_brown,,ingredient,no_hub
5588,5984,southwest_seasoning,,ingredient,no_hub
5589,5985,soy_cheddar_cheese,,ingredient,no_hub
5590,5986,soy_cheese,,ingredient,no_hub
5591,5987,soy_chorizo,,ingredient,no_hub
5592,5988,soy_coffee_creamer,,ingredient,no_hub
5593,5989,soy_cream_cheese,,ingredient,no_hub
5594,5990,soy_crumbles,,ingredient,no_hub
5595,5991,soy_flour,,ingredient,no_hub
5596,5992,soy_margarine,,ingredient,no_hub
5597,5993,soy_mayonnaise,,ingredient,no_hub
5598,5994,soy_mozzarella_cheese,,ingredient,no_hub
5599,5995,soy_oil,,ingredient,no_hub
5600,5996,soy_protein_powder,,ingredient,no_hub
5601,5997,soy_sauce,,ingredient,no_hub
5602,5999,soy_yogurt,,ingredient,hub
5603,6000,soya_flour,,ingredient,no_hub
5604,6001,soya_milk,,ingredient,no_hub
5605,6003,soya_sauce,,ingredient,no_hub
5606,6004,soybean,,ingredient,hub
5607,6005,soybean_oil,,ingredient,hub
5608,6006,soybean_paste,,ingredient,no_hub
